id,release_date,budget,revenue,profit,avg_rating,total_ratings,std_dev,last_rated
129670,2013-09-21,1.2E7,1.7654912E7,5654912.0,,,,
129689,1982-04-17,,,,,,,
129728,2012-09-14,,,,,,,
129734,2012-08-29,,6508.0,,,,,
129745,2012-04-21,,,,,,,
129798,2011-10-31,,,,,,,
129820,1968-06-12,,,,,,,
129830,1974-05-08,,,,,,,
129847,1971-04-08,,,,,,,
129851,1971-09-23,,,,,,,
129882,2007-01-01,,,,,,,
129933,2006-11-02,,,,,,,
129942,1973-01-01,,,,,,,
129943,1972-01-01,,,,,,,
129945,1982-01-01,,,,,,,
129966,2012-08-29,8806000.0,,,,,,
129974,1943-05-14,,,,,,,
13,1994-07-06,,6.77945399E8,,3.9375,8,0.9797047660246574,2016-08-03
130002,2002-01-14,,,,,,,
130015,1909-01-01,,,,,,,
13002,2006-09-19,,,,,,,
13003,2008-07-04,,,,,,,
13005,1980-04-25,,6659377.0,,,,,
130055,2012-09-05,,,,,,,
130062,1922-08-22,,,,,,,
13009,2008-04-18,,,,,,,
13013,1974-04-12,,,,,,,
130134,1958-03-01,,,,,,,
13014,2005-05-21,,,,,,,
13015,2005-11-05,,,,,,,
130150,2013-12-27,1.8E7,2.0275812E7,2275812.0,,,,
13016,2007-06-01,7000000.0,,,,,,
13019,2007-09-05,,,,,,,
13020,2005-04-22,,,,,,,
13023,2007-01-19,,,,,,,
130233,2012-07-12,,,,,,,
130267,2012-11-04,,,,,,,
130269,1988-01-01,,,,,,,
130278,2008-12-30,,,,,,,
130296,1969-02-10,,,,,,,
130300,2005-07-23,,,,,,,
130322,1968-12-31,,,,,,,
130358,2012-11-25,,,,,,,
130374,1945-07-27,,,,,,,
130401,1962-07-01,,,,,,,
130450,1911-03-23,,,,1.5,1,,2016-09-27
130458,2005-09-21,,,,,,,
13053,2008-11-21,1.5E8,3.09979994E8,1.59979994E8,,,,
13054,2007-09-07,4000000.0,,,,,,
13055,2002-09-22,75000.0,,,,,,
13056,2008-12-05,2.05E7,1.0089373E7,-1.0410627E7,,,,
13058,2008-06-16,,,,,,,
130593,2012-05-31,,,,,,,
13061,2007-11-06,,,,,,,
13062,2003-11-04,,,,,,,
130627,2010-02-01,,,,,,,
130633,1938-01-23,,,,,,,
130638,1963-07-25,,,,,,,
130639,1974-01-01,,,,,,,
13064,1993-09-17,2600000.0,2850263.0,250263.0,,,,
130650,1954-12-22,,,,,,,
13066,2006-01-01,,,,,,,
13067,2007-04-16,1.0E7,1.75E7,7500000.0,,,,
130677,2012-11-11,,,,,,,
13068,2007-01-19,,,,,,,
130694,2012-11-21,,,,,,,
130717,1929-05-27,1000000.0,,,,,,
130719,1981-09-03,,,,,,,
13072,2007-04-30,8000000.0,458232.0,-7541768.0,,,,
130736,2012-10-03,,,,,,,
130739,2012-07-03,300000.0,2750275.0,2450275.0,,,,
13074,2007-06-14,,,,,,,
130745,2012-09-23,,,,,,,
130747,2012-09-18,,,,,,,
130750,2012-03-11,,,,,,,
130754,2012-06-01,100000.0,,,,,,
130798,2013-01-31,,,,,,,
130802,2012-09-07,,,,,,,
130805,2009-01-10,,,,,,,
130813,1929-10-16,,,,,,,
130816,1930-11-08,,,,,,,
130824,2000-07-19,,,,,,,
130885,1953-06-19,,,,,,,
130900,1950-03-10,,,,,,,
130925,2012-09-14,,,,,,,
130957,1966-02-18,,,,,,,
130980,1959-07-24,,,,4.5,1,,2015-07-16
13099,1999-06-18,,,,,,,
130993,2012-06-21,,,,,,,
131027,1980-10-02,,,,,,,
131039,2009-12-24,1.9E7,,,,,,
131074,1952-03-17,,,,,,,
131116,2006-09-07,,,,,,,
131172,1977-03-18,,,,,,,
13119,2008-01-01,,,,,,,
131194,1979-11-23,,,,,,,
13121,2007-01-19,,,,,,,
131220,2012-03-03,,,,,,,
131232,2002-03-20,,,,,,,
13128,2008-04-22,,,,,,,
131313,1971-06-04,,,,,,,
13132,2003-08-01,,,,,,,
131343,2012-09-07,1500000.0,,,,,,
131351,1992-05-30,,,,,,,
131360,1927-01-30,,,,,,,
131366,1921-12-11,,,,,,,
13137,2007-07-17,,,,,,,
131398,1998-01-01,,,,,,,
131434,1965-01-01,,,,,,,
131455,1931-12-10,,,,,,,
131475,2012-07-31,,,,,,,
13150,2008-09-09,3.0E7,3.1148328E7,1148328.0,,,,
131503,2012-08-15,,,,,,,
131504,1956-03-09,,,,,,,
131507,1968-12-22,,,,,,,
13154,1991-08-23,8000000.0,2275557.0,-5724443.0,,,,
13156,2003-09-19,,,,,,,
131585,1969-01-29,,,,,,,
13163,2002-01-14,,,,,,,
131631,2014-11-18,1.25E8,7.52100229E8,6.27100229E8,,,,
131634,2015-11-18,1.6E8,6.53428261E8,4.93428261E8,,,,
131653,1975-09-29,,,,,,,
13166,2001-04-18,,,,,,,
13167,2007-12-14,,,,,,,
13168,2007-01-21,,8768.0,,,,,
13169,2005-04-24,,,,,,,
13172,2008-06-06,,,,,,,
131729,1998-03-04,,,,,,,
13173,2007-08-03,,,,,,,
131732,1934-03-18,,,,,,,
131737,2012-09-07,,,,,,,
131770,1940-11-08,,,,,,,
131781,1951-07-09,,,,,,,
13179,2008-10-27,4.8E7,,,,,,
131815,1984-12-31,,,,,,,
131822,2012-09-28,431274.0,,,,,,
13183,2009-03-05,1.3E8,1.85258983E8,5.5258983E7,,,,
131830,1980-03-14,,,,4.0,1,,2015-07-27
131836,1961-05-17,,,,,,,
131837,1962-12-03,,,,,,,
13185,2006-03-03,994000.0,165000.0,-829000.0,,,,
13186,2007-08-25,4000000.0,,,,,,
131861,1966-08-31,,,,,,,
13188,1951-10-31,,,,,,,
131880,2010-06-16,,,,,,,
131887,2012-10-24,,,,,,,
13189,1984-12-17,,,,,,,
131897,1980-10-30,,,,,,,
131903,1993-01-01,,,,,,,
13191,2008-04-28,5000000.0,1296184.0,-3703816.0,,,,
131914,1996-10-29,,,,,,,
13193,2004-01-21,,,,,,,
131932,2004-06-04,,928391.0,,,,,
131934,1995-05-15,,,,,,,
13194,2007-06-05,,,,,,,
131944,1939-07-22,,,,,,,
131958,1987-06-06,,,,,,,
13196,2007-09-07,,,,,,,
131966,1975-04-12,,,,,,,
13197,2006-02-19,8000000.0,143451.0,-7856549.0,,,,
13198,2006-01-24,,,,,,,
13199,1992-03-13,,,,,,,
131997,1979-10-10,,,,,,,
13201,2002-05-03,,,,,,,
13203,1993-07-02,,3.64482E7,,,,,
132030,1999-01-01,,,,,,,
13205,2006-01-26,,,,,,,
13206,2008-01-19,,,,,,,
132064,2011-08-25,,,,,,,
13207,2009-02-11,,9.1379051E7,,,,,
13209,2006-05-26,2500.0,,,,,,
13210,1955-05-16,,,,,,,
132133,1957-01-17,,,,,,,
132137,2012-10-09,5000000.0,,,,,,
132141,1958-01-19,,,,,,,
132144,1975-03-18,,,,,,,
132150,1979-03-15,,,,,,,
13220,2008-10-31,,124191.0,,,,,
13221,2008-01-18,7300000.0,,,,,,
132227,2008-09-08,,,,,,,
132232,2013-01-17,1.5E7,1.46497771E8,1.31497771E8,,,,
132236,2013-05-14,,,,,,,
13225,1992-04-10,,3.2710894E7,,,,,
132263,1935-12-17,,,,,,,
132320,2011-08-19,,,,,,,
132328,1974-02-22,,,,,,,
132379,1906-10-01,,,,,,,
132392,1945-12-31,,,,,,,
132397,1915-01-01,,,,,,,
13241,2007-09-07,,,,,,,
13243,2007-09-07,5000000.0,346592.0,-4653408.0,,,,
13245,2002-02-01,1934000.0,3786801.0,1852801.0,,,,
13249,2006-09-13,1.8E7,1196307.0,-1.6803693E7,,,,
13250,2007-07-27,,,,,,,
132518,2012-08-16,,,,,,,
13253,2008-11-03,,,,,,,
13254,2006-09-23,,,,,,,
132540,2012-03-10,,,,,,,
13256,2008-08-07,8000000.0,2033165.0,-5966835.0,,,,
13257,2007-09-14,2.2E7,,,,,,
13259,2008-07-25,5000000.0,,,,,,
132597,1936-09-25,,,,,,,
132601,2012-10-30,,,,,,,
132608,2012-02-17,,,,,,,
132641,1953-04-29,,,,,,,
132654,1952-08-14,,,,,,,
132705,2012-08-03,,1612100.0,,,,,
132709,2011-08-31,,,,,,,
132712,2012-11-30,,,,,,,
132714,1934-05-19,,,,,,,
132725,2000-05-05,,,,,,,
13274,2005-09-13,,,,,,,
132744,2001-03-29,,,,,,,
132759,2012-10-04,2800000.0,1.321898E7,1.041898E7,,,,
132765,2008-01-08,560.0,,,,,,
13280,2007-04-27,,,,,,,
13285,2006-03-14,,,,,,,
132859,1938-11-21,,,,,,,
132883,1934-03-31,,,,,,,
132887,2012-10-09,,,,,,,
132894,2012-09-15,,,,,,,
132923,2011-11-14,,,,,,,
132928,1940-09-14,,,,,,,
132957,2012-05-30,,,,,,,
132961,1988-05-08,,,,3.0,1,,2016-03-21
13300,2008-08-08,,194287.0,,,,,
133008,1977-05-01,,,,,,,
133021,1995-10-24,,,,,,,
13305,1979-07-05,,,,,,,
133108,2011-11-15,,,,,,,
13311,2006-01-19,,,,,,,
133115,2000-10-10,,,,,,,
133131,1990-03-16,,,,,,,
133137,2001-09-25,,,,,,,
133148,1975-02-22,,,,,,,
133160,2010-10-27,,,,,,,
13318,2006-05-26,,,,,,,
133183,2012-09-18,,,,,,,
13319,2006-02-24,,,,,,,
13320,1957-02-13,,,,,,,
13321,1944-01-11,,,,,,,
133213,1915-01-01,5000.0,,,,,,
133255,1939-02-01,,,,,,,
133328,1973-12-21,,,,,,,
13333,1978-03-22,,,,,,,
13336,2007-06-25,,,,,,,
133365,2009-01-09,,,,2.0,1,,2016-06-05
133369,2012-08-23,,,,,,,
133373,1965-11-18,,,,,,,
13338,2006-03-29,,,,,,,
133396,2012-12-20,,,,,,,
133411,2012-09-14,,,,,,,
133446,2012-06-02,,,,,,,
133458,2012-09-28,,,,,,,
133463,2012-11-03,,1000000.0,,,,,
133469,2012-09-24,,,,,,,
13348,2007-09-12,,,,,,,
133485,2012-02-11,,,,,,,
133491,2012-06-01,,,,,,,
13351,1994-09-03,,,,,,,
13353,1966-10-27,,,,,,,
13354,2007-09-04,,,,,,,
13355,2006-01-01,,,,,,,
133557,2012-10-22,,,,,,,
133560,1960-08-30,,,,,,,
133563,1961-02-19,,,,,,,
13360,2007-02-06,,,,,,,
133601,2012-08-22,,,,,,,
133603,2012-08-28,,,,,,,
13362,2007-04-30,1000000.0,274661.0,-725339.0,,,,
13363,2007-06-10,,,,,,,
13364,2006-06-24,,201275.0,,,,,
133643,1920-02-02,,,,,,,
13365,2005-09-15,,238073.0,,,,,
133684,2007-10-04,,,,,,,
133694,2012-09-23,,8138788.0,,,,,
13370,2003-04-16,6000000.0,1.8750246E7,1.2750246E7,,,,
133716,1953-07-29,,,,,,,
13373,2005-04-08,,6584159.0,,,,,
133736,2012-11-20,,,,,,,
133738,2012-09-21,,,,,,,
133741,2012-09-19,,,,,,,
133750,1983-05-01,,,,,,,
13376,2002-11-27,,2.3833131E7,,,,,
133764,2012-06-29,,,,,,,
13377,1966-12-18,,,,,,,
13378,2004-01-01,,,,,,,
133783,2012-09-26,,,,,,,
133786,2012-09-19,,,,,,,
133790,2013-08-10,,,,,,,
133792,1957-09-26,,,,,,,
13380,1985-11-22,,,,,,,
133805,2013-10-16,3.0E7,8.2394288E7,5.2394288E7,,,,
133823,2012-02-11,,,,,,,
133827,1964-09-04,,,,,,,
13383,1959-11-26,,,,,,,
13384,1969-11-18,,,,,,,
13386,1981-03-05,,,,,,,
13387,2008-11-26,3.0E7,1.08979549E8,7.8979549E7,,,,
13389,2008-09-11,6.0E7,7.3174566E7,1.3174566E7,,,,
13390,2008-09-10,,,,,,,
13391,2007-08-18,,,,,,,
133919,1973-04-11,150000.0,,,,,,
13394,2007-11-28,6.0E7,,,,,,
133964,2012-10-05,,,,,,,
13397,1974-12-10,,,,,,,
133977,2012-03-03,,,,,,,
13398,2003-12-29,,,,,,,
134,2000-08-30,,7.1868327E7,,,,,
13400,1970-12-14,,,,,,,
13401,2008-02-29,,2.2707064E7,,,,,
134012,2005-11-25,,,,,,,
13402,2006-01-01,,,,,,,
13403,2001-07-20,,,,,,,
13408,2001-11-16,7000000.0,1.0229331E7,3229331.0,,,,
13409,2005-04-13,,1691706.0,,,,,
134096,2012-08-16,,,,,,,
13411,2003-04-10,,,,,,,
13412,2007-01-01,,,,,,,
13413,2008-11-17,,,,,,,
134144,1915-01-01,,,,,,,
13415,1975-01-09,,,,,,,
134153,1987-03-13,,,,,,,
134155,1916-12-17,,,,,,,
134158,1978-06-09,,,,1.5,1,,2016-04-02
13416,2004-10-08,3.0E7,6.1255921E7,3.1255921E7,,,,
13417,2005-12-05,,,,,,,
134209,1976-01-01,,,,,,,
134215,2012-09-21,,,,,,,
134238,1936-02-28,,,,,,,
13434,2003-01-01,,,,,,,
13435,2002-12-19,1.25E7,2.3367586E7,1.0867586E7,,,,
134355,1957-06-20,500000.0,,,,,,
13436,2006-10-04,,,,,,,
134360,1931-12-09,,,,,,,
134366,2012-10-12,,,,,,,
13437,2002-08-30,,,,,,,
134371,2012-10-12,,,,,,,
134374,2013-04-18,2.5E7,8.6175291E7,6.1175291E7,,,,
134375,2012-11-25,,,,,,,
134390,1992-05-29,,,,,,,
13440,2002-10-25,,,,,,,
134409,2012-03-11,,,,,,,
134446,1997-12-19,,,,,,,
134458,1997-07-11,,,,,,,
134463,1993-02-10,,,,,,,
134472,2010-10-06,,,,,,,
134474,1991-03-03,18000.0,700000.0,682000.0,,,,
13448,2009-05-13,,3.56613439E8,,,,,
134481,2011-10-26,,,,,,,
13455,2009-02-06,3.8E7,4.5465299E7,7465299.0,,,,
134569,2011-03-17,,,,3.5,1,,2015-09-27
13459,2008-07-01,,4496912.0,,,,,
13461,2005-11-18,,5151936.0,,,,,
134632,2012-10-09,,,,,,,
134656,2008-01-01,,,,,,,
13466,1999-02-19,,,,,,,
134662,2012-08-08,,,,,,,
134679,1976-10-08,,,,,,,
13468,2004-09-03,,,,,,,
134688,2012-07-14,,,,,,,
134693,2012-08-01,,,,,,,
13470,2007-05-27,,,,,,,
134705,1990-12-14,,,,,,,
134732,1958-03-01,,,,,,,
134738,1977-10-02,,,,,,,
13474,2007-11-09,8000000.0,7766240.0,-233760.0,,,,
134743,1982-02-02,,,,,,,
13475,2009-05-06,1.5E8,3.85680446E8,2.35680446E8,,,,
134750,1906-04-05,,,,,,,
134756,2012-10-09,,,,,,,
13477,2010-01-29,,3.6699403E7,,,,,
134777,2006-12-09,,,,,,,
134782,2011-05-14,1800000.0,,,,,,
13480,2008-11-15,,,,,,,
13481,1978-08-12,,,,,,,
134812,2013-05-09,,,,,,,
13482,1988-03-18,,,,,,,
13484,2006-06-24,,245000.0,,,,,
134841,2002-11-22,,,,,,,
13486,2008-07-19,,,,,,,
13488,2008-11-11,,,,,,,
134881,2007-06-17,,,,4.0,2,0.0,2016-08-26
13490,2008-02-08,3.5E7,4.3650785E7,8650785.0,,,,
134901,2006-12-24,,,,,,,
134908,2013-02-13,,,,,,,
13493,2008-03-07,,6.8397662E7,,,,,
13495,2006-09-01,2.4E7,2.3321954E7,-678046.0,,,,
13496,2001-08-17,3.5E7,1.3678913E7,-2.1321087E7,,,,
13497,2002-12-13,2.0E7,5.7588485E7,3.7588485E7,,,,
13499,2005-11-23,4.5E7,7.2028752E7,2.7028752E7,,,,
135,1967-05-17,,,,3.0,27,1.176696810829104,2012-05-02
13503,2001-11-30,,,,,,,
135047,2012-10-09,,,,,,,
13505,2004-01-30,,,,,,,
13507,2007-01-01,9780000.0,,,,,,
13508,2006-08-04,1000000.0,1678874.0,678874.0,,,,
13509,1987-08-14,1.2E7,3769990.0,-8230010.0,,,,
135097,2012-09-27,,,,,,,
13510,2008-09-12,,3983997.0,,,,,
13511,1986-10-01,,,,,,,
13514,1979-11-22,,,,,,,
13515,2008-08-15,3.5E7,7.2436439E7,3.7436439E7,,,,
13516,2007-09-27,,,,,,,
13517,2006-09-10,,,,,,,
13519,1994-01-01,2.8E7,,,,,,
135195,2005-01-01,,,,,,,
135198,1997-06-12,,,,,,,
135199,2004-01-16,,,,,,,
135210,2006-03-26,3000000.0,,,,,,
135214,2012-12-07,,,,,,,
13523,2008-10-16,,1.8755936E7,,,,,
13524,1965-04-02,,,,,,,
13526,2000-09-25,,109130.0,,,,,
135275,1917-06-24,,,,,,,
135281,2012-09-12,,,,,,,
13529,2006-03-24,,,,,,,
135309,2012-09-29,,,,,,,
135312,1998-01-01,,,,,,,
135317,2012-09-28,,,,,,,
135335,1934-05-11,,,,,,,
135337,1968-09-16,,,,,,,
13535,2005-06-20,,,,,,,
135362,2006-06-02,1000000.0,,,,,,
135368,2012-09-28,,,,,,,
13537,2003-11-14,6000000.0,2944752.0,-3055248.0,,,,
13538,2007-04-27,,,,,,,
135390,1975-03-17,,,,,,,
135397,2015-06-09,1.5E8,1.51352881E9,1.36352881E9,,,,
13541,2008-03-23,,,,,,,
13542,2004-01-01,,,,,,,
135465,2012-05-28,,,,,,,
135482,1996-01-01,,,,,,,
13549,1976-10-18,,,,,,,
13550,1980-03-27,,1.2E7,,,,,
13551,2006-11-07,,,,,,,
13553,1979-06-15,,,,,,,
135536,1963-12-05,,,,3.0,1,,2016-08-06
135547,2012-09-28,,,,,,,
13555,1981-03-13,,,,,,,
13557,2005-11-03,,,,,,,
135579,2012-10-10,,,,,,,
13558,2004-01-01,,,,,,,
13559,1995-03-03,,,,,,,
135598,2012-01-28,,,,,,,
13560,2002-09-10,1.1E7,,,,,,
13561,2007-01-01,190000.0,,,,,,
13562,1936-09-17,,,,,,,
135647,2012-11-02,,,,,,,
135652,2012-11-09,,,,,,,
135659,2012-10-09,,,,,,,
13567,1983-11-18,350000.0,,,,,,
135670,2012-11-02,,,,,,,
135679,2008-01-15,,,,,,,
135686,1997-01-01,,,,,,,
13569,2006-12-01,,,,,,,
135695,2012-11-14,,,,,,,
135696,2004-12-03,,3367646.0,,,,,
135697,1957-01-01,,,,,,,
135714,2011-10-16,,,,,,,
135718,2012-09-28,,,,,,,
13573,2003-01-18,,343816.0,,,,,
13574,2007-04-13,,,,,,,
13577,2008-10-10,,,,,,,
135787,1997-11-01,,,,,,,
13579,2008-08-22,,,,,,,
135799,2012-11-17,,,,,,,
1358,1991-10-01,,,,3.8863636363636362,66,1.1792939691757378,2016-06-27
135800,2003-07-01,,,,,,,
13581,1945-09-04,,,,,,,
135832,2012-12-19,12000.0,,,,,,
13585,2008-11-10,,,,,,,
13586,2006-11-13,,,,,,,
1359,2000-04-13,,3.4266564E7,,2.1363636363636362,11,1.026910636104941,2016-08-09
13590,1997-11-17,,,,,,,
135921,2012-10-05,,,,,,,
135938,1995-12-14,,,,,,,
13597,1986-06-27,2.5E7,1.2729917E7,-1.2270083E7,,,,
1360,2002-08-29,1.2E7,5.6298474E7,4.4298474E7,,,,
136058,1983-10-04,,,,,,,
136080,2012-09-28,,,,,,,
136087,2012-10-04,,,,,,,
136109,1931-11-21,,,,,,,
13611,2007-01-01,250000.0,,,,,,
13612,1980-07-18,,4.1675194E7,,,,,
13613,2008-04-08,1.8E7,,,,,,
136141,1929-10-15,,,,,,,
136146,2002-06-01,,,,,,,
13616,2006-10-23,,,,,,,
13617,2008-02-15,2200000.0,,,,,,
13618,2004-01-07,,,,,,,
1362,1977-11-27,3000000.0,,,,,,
136215,1987-01-01,,,,,,,
136278,2012-10-09,,,,,,,
136294,2010-05-05,,,,,,,
1363,1998-12-30,,,,3.357142857142857,7,0.6267831705280087,2005-01-26
13630,2003-08-22,,,,,,,
136311,1996-09-12,,1910.0,,,,,
13632,1994-11-24,,,,,,,
13633,1983-03-25,,9190819.0,,,,,
136336,1951-02-06,,,,,,,
136345,2006-08-31,,,,,,,
13637,2007-09-15,3800000.0,2725258.0,-1074742.0,,,,
136386,2012-10-05,,,,,,,
13639,2008-07-16,,,,,,,
1364,2001-08-24,,2628241.0,,,,,
13641,2007-02-07,,,,,,,
136418,2013-05-07,2.0E7,8352885.0,-1.1647115E7,,,,
13643,2008-03-01,,,,,,,
13644,1991-11-08,,1.4812E7,,,,,
13646,2008-01-30,560000.0,1500000.0,940000.0,,,,
13649,2007-08-17,,7000000.0,,,,,
13650,2006-09-26,,,,,,,
13651,1985-05-06,,,,,,,
13653,2005-09-15,,,,,,,
136553,2012-10-06,,,,,,,
136558,2011-01-01,,,,,,,
136572,2007-10-07,,,,,,,
136576,1973-08-30,,,,,,,
136582,2012-09-19,,,,,,,
136585,2013-05-16,,,,,,,
1366,1976-11-21,1000000.0,1.17235147E8,1.16235147E8,3.9615384615384617,13,0.7762500258061849,2012-02-11
136627,1955-01-01,,,,,,,
13666,1941-12-12,,,,,,,
13668,2006-10-20,,1.6158487E7,,,,,
13669,1945-12-17,,,,,,,
13671,1962-06-19,,8000000.0,,,,,
136716,1976-11-01,,,,,,,
136727,2012-09-14,,,,,,,
13673,2004-11-24,6.0E7,,,,,,
136735,2012-11-11,,,,,,,
136741,2012-04-25,10.0,,,,,,
136743,2012-09-27,,,,,,,
13675,1969-12-07,,,,,,,
136752,2012-06-22,,,,,,,
136786,2012-09-28,,,,,,,
136793,2012-12-07,,,,,,,
1368,1982-10-22,1.5E7,1.25212904E8,1.10212904E8,,,,
13680,2007-09-28,2.2E7,1.47880543E8,1.25880543E8,,,,
13682,2005-02-11,,,,,,,
13685,1996-02-21,,560069.0,,,,,
13688,2008-01-30,,4.7301471E7,,,,,
1369,1985-05-21,4.4E7,3.00400432E8,2.56400432E8,2.5,2,0.7071067811865476,2000-11-22
136902,2012-11-15,,,,,,,
13691,2003-03-16,,,,,,,
136911,2012-10-19,2.5E7,,,,,,
13692,2008-05-16,,,,,,,
13696,1938-11-26,,,,,,,
136966,1952-07-25,,,,,,,
13697,1991-12-25,,,,,,,
13698,1986-03-13,,3.661161E7,,,,,
13699,2005-12-02,5.3E7,,,,,,
137,1993-02-11,1.46E7,7.0906973E7,5.6306973E7,1.0,1,,2000-11-22
1370,1988-05-24,6.3E7,1.89015611E8,1.26015611E8,3.287878787878788,66,0.9448671296927905,2016-10-07
137008,2011-09-03,,,,,,,
13703,1987-11-06,1.0,1.2396383E7,1.2396382E7,,,,
13704,1988-07-06,,2.2433275E7,,,,,
13707,1916-07-10,,,,,,,
137093,2013-10-31,2.8E7,1.3440245E8,1.0640245E8,,,,
137094,2014-01-15,,5.0549107E7,,,,,
137106,2014-02-06,6.0E7,4.69160692E8,4.09160692E8,,,,
137116,2017-03-23,6.0E7,1.97183546E8,1.37183546E8,,,,
137144,2012-10-07,,,,,,,
13715,1986-04-18,6500000.0,2347000.0,-4153000.0,,,,
137180,2012-10-12,,,,,,,
137193,2012-10-23,,,,,,,
137200,2012-01-27,,,,,,,
13721,2007-05-11,1500000.0,,,,,,
13722,2006-04-25,1.5E7,,,,,,
137221,2012-09-30,,,,,,,
13723,2007-11-29,,,,,,,
137236,2000-09-08,,,,,,,
13728,2006-04-05,,,,,,,
137285,2012-10-18,,,,,,,
1373,2001-10-01,,,,2.78,25,0.8548879068821441,2009-06-16
13730,2005-11-02,,,,,,,
13732,2007-12-05,,,,,,,
137321,2014-02-13,6.0E7,3.0800231E7,-2.9199769E7,,,,
13733,2005-12-14,,,,,,,
13734,2007-10-24,,,,,,,
137357,1947-01-07,,,,,,,
137366,2012-10-17,,,,,,,
137381,2012-04-20,,,,,,,
13739,2005-01-01,,,,,,,
1374,1985-11-21,,3.00473716E8,,3.75,72,0.8599050062177274,2015-11-22
137400,2012-01-13,1.2E7,,,,,,
13741,2008-06-25,,,,,,,
13742,2006-02-01,,,,,,,
13746,2005-03-23,,,,,,,
137474,2012-04-14,,,,,,,
13748,2006-01-16,,2.0,,,,,
137484,2011-03-13,,,,,,,
137491,2001-08-12,,,,,,,
137499,2012-06-15,,,,,,,
137504,1953-08-19,,,,,,,
13751,2006-04-28,8000000.0,1.8948425E7,1.0948425E7,,,,
137563,2013-06-27,,125.0,,,,,
137566,2012-09-13,,,,,,,
137587,1983-09-05,,,,,,,
13759,1990-01-01,,,,,,,
137599,1980-01-04,121.0,,,,,,
1376,2002-05-21,,,,3.5,65,1.114534656257938,2016-08-17
13761,1998-08-04,,,,,,,
137619,1972-01-01,,,,,,,
137646,2012-05-14,,,,,,,
13765,1970-11-05,,,,,,,
137651,2012-01-01,,,,,,,
13766,1986-06-06,1.8E7,9697739.0,-8302261.0,,,,
13767,2006-11-01,1.2E7,8.4500122E7,7.2500122E7,,,,
13770,1977-06-27,,,,,,,
137700,2012-05-08,,,,,,,
137726,1967-03-06,,,,,,,
13774,2008-08-29,,,,,,,
137746,2008-01-01,,,,,,,
137757,1906-01-01,,,,,,,
13776,1982-04-02,,,,,,,
137769,2011-11-18,,,,,,,
137776,2012-09-29,,,,,,,
13778,2003-09-05,,,,,,,
13783,1980-05-15,,,,,,,
13784,1940-04-12,,,,,,,
13785,2000-09-19,,,,,,,
137853,2012-04-20,,,,,,,
13787,1999-09-04,,,,,,,
137876,2014-08-06,,,,,,,
13788,2009-01-09,1.6E7,7.651405E7,6.051405E7,,,,
13791,2002-02-22,,,,,,,
13792,2006-09-14,,,,,,,
137955,2012-01-01,1200000.0,,,,,,
137960,2014-05-16,,,,,,,
137968,2013-07-23,1.1E7,,,,,,
13798,1974-09-26,,,,,,,
1380,1989-01-13,,2777280.0,,3.477777777777778,90,1.0491063910420826,2016-07-19
13802,2005-01-01,,,,,,,
138022,1991-02-27,,,,,,,
13803,2008-10-09,6000000.0,,,,,,
13804,2009-04-02,8.5E7,3.63164265E8,2.78164265E8,,,,
138061,2011-09-25,,,,,,,
13807,2006-09-06,4500000.0,,,,,,
1381,2006-09-06,3.5E7,1.530489E7,-1.969511E7,2.4473684210526314,19,1.153433724461508,2012-11-12
13811,2009-03-19,5.0E7,1.55446362E8,1.05446362E8,,,,
138115,2012-11-06,,,,,,,
138118,2012-11-21,,,,,,,
13812,2008-10-10,,4.0855419E7,,,,,
138122,2012-10-19,,,,,,,
13816,2006-08-25,,,,,,,
13818,1986-07-25,,,,,,,
13819,2002-05-18,,,,,,,
138191,2012-01-17,,,,,,,
1382,2005-06-17,,,,2.0,2,1.4142135623730951,2000-03-17
138217,2013-02-01,,,,,,,
138222,2012-10-20,1500000.0,1938.0,-1498062.0,,,,
13823,1992-09-17,,,,,,,
13825,2008-10-21,9750000.0,558000.0,-9192000.0,,,,
13827,2008-09-05,6000000.0,69497.0,-5930503.0,,,,
138273,1971-09-04,,,,,,,
13830,2002-02-27,200000.0,,,,,,
13834,2005-01-01,,,,,,,
138341,1932-09-18,,,,,,,
138357,1955-05-06,,,,,,,
13836,2009-03-12,5.0E7,1.06303988E8,5.6303988E7,,,,
138372,2012-12-07,,,,,,,
138376,2012-11-29,,5750.0,,,,,
13842,2006-09-08,,251775.0,,,,,
138449,2003-01-01,,,,,,,
13848,2007-05-21,5000000.0,,,,,,
138486,1954-04-25,,,,,,,
13849,2008-02-07,,,,,,,
138496,2012-05-01,,,,,,,
138502,2012-11-14,,,,,,,
138513,1997-06-05,,,,,,,
138535,1977-04-16,,,,,,,
138543,2012-03-28,,,,,,,
138544,2012-10-13,,,,,,,
13855,2008-02-14,,,,,,,
138550,2012-08-30,,,,,,,
13856,2006-01-30,1000000.0,7202.0,-992798.0,,,,
138574,2012-12-14,,,,,,,
13861,1940-03-22,,,,,,,
138665,2012-10-18,,,,,,,
138667,2012-10-17,,,,,,,
138686,2012-10-18,,,,,,,
138697,2013-07-26,6000000.0,,,,,,
138699,1957-05-03,,,,,,,
138705,2012-03-16,,,,,,,
138719,2011-11-05,,,,,,,
138752,1923-09-06,,,,,,,
138767,2012-10-12,,,,,,,
138832,2013-08-07,3.7E7,2.69994119E8,2.32994119E8,,,,
138843,2013-07-18,,3.18000141E8,,,,,
